REF_DATE,GEO,DGUID,Type of structure,Type of unit,VECTOR,COORDINATE,VALUE,city,province
2014,"Cornwall, Ontario",2011S0504501,Apartment structures of six units and over,Three bedroom units,v3825019,75.4.4,860.0,Cornwall,Ontario
2014,"Elliot Lake, Ontario",2011S0504582,Row and apartment structures of three units and over,Bachelor units,v3872734,77.3.1,417.0,Elliot Lake,Ontario
2014,"Elliot Lake, Ontario",2011S0504582,Row and apartment structures of three units and over,One bedroom units,v3872762,77.3.2,524.0,Elliot Lake,Ontario
2014,"Elliot Lake, Ontario",2011S0504582,Row and apartment structures of three units and over,Two bedroom units,v3872790,77.3.3,595.0,Elliot Lake,Ontario
2014,"Elliot Lake, Ontario",2011S0504582,Row and apartment structures of three units and over,Three bedroom units,v3872818,77.3.4,665.0,Elliot Lake,Ontario
2014,"Elliot Lake, Ontario",2011S0504582,Apartment structures of three units and over,Bachelor units,v3872958,77.1.1,417.0,Elliot Lake,Ontario
2014,"Elliot Lake, Ontario",2011S0504582,Apartment structures of three units and over,One bedroom units,v3872986,77.1.2,524.0,Elliot Lake,Ontario
2014,"Elliot Lake, Ontario",2011S0504582,Apartment structures of three units and over,Two bedroom units,v3873014,77.1.3,595.0,Elliot Lake,Ontario
2014,"Elliot Lake, Ontario",2011S0504582,Apartment structures of three units and over,Three bedroom units,v3873042,77.1.4,720.0,Elliot Lake,Ontario
2014,"Elliot Lake, Ontario",2011S0504582,Apartment structures of six units and over,Bachelor units,v3824494,77.4.1,417.0,Elliot Lake,Ontario
2014,"Elliot Lake, Ontario",2011S0504582,Apartment structures of six units and over,One bedroom units,v3824682,77.4.2,524.0,Elliot Lake,Ontario
2014,"Elliot Lake, Ontario",2011S0504582,Apartment structures of six units and over,Two bedroom units,v3824870,77.4.3,595.0,Elliot Lake,Ontario
2014,"Elliot Lake, Ontario",2011S0504582,Apartment structures of six units and over,Three bedroom units,v3825058,77.4.4,720.0,Elliot Lake,Ontario
2014,"Essex, Ontario",2011A00053537016,Row and apartment structures of three units and over,One bedroom units,v53843655,223.3.2,655.0,Essex,Ontario
2014,"Essex, Ontario",2011A00053537016,Row and apartment structures of three units and over,Two bedroom units,v53843695,223.3.3,688.0,Essex,Ontario
2014,"Essex, Ontario",2011A00053537016,Row structures of three units and over,Two bedroom units,v53843855,223.2.3,657.0,Essex,Ontario
2014,"Essex, Ontario",2011A00053537016,Apartment structures of three units and over,One bedroom units,v53843975,223.1.2,674.0,Essex,Ontario
2014,"Essex, Ontario",2011A00053537016,Apartment structures of three units and over,Two bedroom units,v53844015,223.1.3,710.0,Essex,Ontario
2014,"Gravenhurst, Ontario",2011A00053544002,Row and apartment structures of three units and over,One bedroom units,v3823013,80.3.2,705.0,Gravenhurst,Ontario
2014,"Gravenhurst, Ontario",2011A00053544002,Row and apartment structures of three units and over,Two bedroom units,v3823147,80.3.3,899.0,Gravenhurst,Ontario
2014,"Gravenhurst, Ontario",2011A00053544002,Row and apartment structures of three units and over,Three bedroom units,v3823281,80.3.4,1058.0,Gravenhurst,Ontario
2014,"Gravenhurst, Ontario",2011A00053544002,Apartment structures of three units and over,One bedroom units,v3824085,80.1.2,705.0,Gravenhurst,Ontario
2014,"Gravenhurst, Ontario",2011A00053544002,Apartment structures of three units and over,Two bedroom units,v3824219,80.1.3,899.0,Gravenhurst,Ontario
2014,"Gravenhurst, Ontario",2011A00053544002,Apartment structures of three units and over,Three bedroom units,v3824353,80.1.4,1058.0,Gravenhurst,Ontario
2014,"Gravenhurst, Ontario",2011A00053544002,Apartment structures of six units and over,One bedroom units,v3824690,80.4.2,705.0,Gravenhurst,Ontario
2014,"Gravenhurst, Ontario",2011A00053544002,Apartment structures of six units and over,Two bedroom units,v3824878,80.4.3,888.0,Gravenhurst,Ontario
2014,"Gravenhurst, Ontario",2011A00053544002,Apartment structures of six units and over,Three bedroom units,v3825066,80.4.4,911.0,Gravenhurst,Ontario
2014,"Greater Napanee, Ontario",2011A00053511015,Row and apartment structures of three units and over,Bachelor units,v42135503,196.3.1,504.0,Greater Napanee,Ontario
2014,"Greater Napanee, Ontario",2011A00053511015,Row and apartment structures of three units and over,One bedroom units,v42135519,196.3.2,656.0,Greater Napanee,Ontario
2014,"Greater Napanee, Ontario",2011A00053511015,Row and apartment structures of three units and over,Two bedroom units,v42135535,196.3.3,834.0,Greater Napanee,Ontario
2014,"Greater Napanee, Ontario",2011A00053511015,Row and apartment structures of three units and over,Three bedroom units,v42135551,196.3.4,861.0,Greater Napanee,Ontario
2014,"Greater Napanee, Ontario",2011A00053511015,Apartment structures of three units and over,Bachelor units,v42135631,196.1.1,504.0,Greater Napanee,Ontario
2014,"Greater Napanee, Ontario",2011A00053511015,Apartment structures of three units and over,One bedroom units,v42135647,196.1.2,656.0,Greater Napanee,Ontario
2014,"Greater Napanee, Ontario",2011A00053511015,Apartment structures of three units and over,Two bedroom units,v42135663,196.1.3,819.0,Greater Napanee,Ontario
2014,"Greater Napanee, Ontario",2011A00053511015,Apartment structures of three units and over,Three bedroom units,v42135679,196.1.4,861.0,Greater Napanee,Ontario
2014,"Greater Napanee, Ontario",2011A00053511015,Apartment structures of six units and over,One bedroom units,v42135711,196.4.2,675.0,Greater Napanee,Ontario
2014,"Greater Napanee, Ontario",2011A00053511015,Apartment structures of six units and over,Two bedroom units,v42135727,196.4.3,834.0,Greater Napanee,Ontario
2014,"Greater Sudbury, Ontario",2011S0503580,Row and apartment structures of three units and over,Bachelor units,v3822833,121.3.1,577.0,Greater Sudbury,Ontario
2014,"Greater Sudbury, Ontario",2011S0503580,Row and apartment structures of three units and over,One bedroom units,v3822967,121.3.2,743.0,Greater Sudbury,Ontario
2014,"Greater Sudbury, Ontario",2011S0503580,Row and apartment structures of three units and over,Two bedroom units,v3823101,121.3.3,938.0,Greater Sudbury,Ontario
2014,"Greater Sudbury, Ontario",2011S0503580,Row and apartment structures of three units and over,Three bedroom units,v3823235,121.3.4,1014.0,Greater Sudbury,Ontario
2014,"Greater Sudbury, Ontario",2011S0503580,Row structures of three units and over,One bedroom units,v3823503,121.2.2,666.0,Greater Sudbury,Ontario
2014,"Greater Sudbury, Ontario",2011S0503580,Row structures of three units and over,Two bedroom units,v3823637,121.2.3,1068.0,Greater Sudbury,Ontario
2014,"Greater Sudbury, Ontario",2011S0503580,Row structures of three units and over,Three bedroom units,v3823771,121.2.4,969.0,Greater Sudbury,Ontario
2014,"Greater Sudbury, Ontario",2011S0503580,Apartment structures of three units and over,Bachelor units,v3823905,121.1.1,577.0,Greater Sudbury,Ontario
2014,"Greater Sudbury, Ontario",2011S0503580,Apartment structures of three units and over,One bedroom units,v3824039,121.1.2,744.0,Greater Sudbury,Ontario
2014,"Greater Sudbury, Ontario",2011S0503580,Apartment structures of three units and over,Two bedroom units,v3824173,121.1.3,927.0,Greater Sudbury,Ontario
2014,"Greater Sudbury, Ontario",2011S0503580,Apartment structures of three units and over,Three bedroom units,v3824307,121.1.4,1059.0,Greater Sudbury,Ontario
2014,"Greater Sudbury, Ontario",2011S0503580,Apartment structures of six units and over,Bachelor units,v3824441,121.4.1,605.0,Greater Sudbury,Ontario
2014,"Greater Sudbury, Ontario",2011S0503580,Apartment structures of six units and over,One bedroom units,v3824629,121.4.2,784.0,Greater Sudbury,Ontario
2014,"Greater Sudbury, Ontario",2011S0503580,Apartment structures of six units and over,Two bedroom units,v3824817,121.4.3,947.0,Greater Sudbury,Ontario
2014,"Greater Sudbury, Ontario",2011S0503580,Apartment structures of six units and over,Three bedroom units,v3825005,121.4.4,1113.0,Greater Sudbury,Ontario
2014,"Guelph, Ontario",2011S0503550,Row and apartment structures of three units and over,Bachelor units,v3822852,81.3.1,673.0,Guelph,Ontario
2014,"Guelph, Ontario",2011S0503550,Row and apartment structures of three units and over,One bedroom units,v3822986,81.3.2,868.0,Guelph,Ontario
2014,"Guelph, Ontario",2011S0503550,Row and apartment structures of three units and over,Two bedroom units,v3823120,81.3.3,992.0,Guelph,Ontario
2014,"Guelph, Ontario",2011S0503550,Row and apartment structures of three units and over,Three bedroom units,v3823254,81.3.4,1202.0,Guelph,Ontario
2014,"Guelph, Ontario",2011S0503550,Row structures of three units and over,Two bedroom units,v3823656,81.2.3,1068.0,Guelph,Ontario
2014,"Guelph, Ontario",2011S0503550,Row structures of three units and over,Three bedroom units,v3823790,81.2.4,1231.0,Guelph,Ontario
2014,"Guelph, Ontario",2011S0503550,Apartment structures of three units and over,Bachelor units,v3823924,81.1.1,674.0,Guelph,Ontario
2014,"Guelph, Ontario",2011S0503550,Apartment structures of three units and over,One bedroom units,v3824058,81.1.2,868.0,Guelph,Ontario
2014,"Guelph, Ontario",2011S0503550,Apartment structures of three units and over,Two bedroom units,v3824192,81.1.3,988.0,Guelph,Ontario
2014,"Guelph, Ontario",2011S0503550,Apartment structures of three units and over,Three bedroom units,v3824326,81.1.4,1146.0,Guelph,Ontario
2014,"Guelph, Ontario",2011S0503550,Apartment structures of six units and over,Bachelor units,v3824460,81.4.1,679.0,Guelph,Ontario
2014,"Guelph, Ontario",2011S0503550,Apartment structures of six units and over,One bedroom units,v3824648,81.4.2,875.0,Guelph,Ontario
2014,"Guelph, Ontario",2011S0503550,Apartment structures of six units and over,Two bedroom units,v3824836,81.4.3,992.0,Guelph,Ontario
2014,"Guelph, Ontario",2011S0503550,Apartment structures of six units and over,Three bedroom units,v3825024,81.4.4,1151.0,Guelph,Ontario
2014,"Haldimand County, Ontario",2011A00053528018,Row and apartment structures of three units and over,One bedroom units,v3823011,83.3.2,630.0,Haldimand County,Ontario
2014,"Haldimand County, Ontario",2011A00053528018,Row and apartment structures of three units and over,Two bedroom units,v3823145,83.3.3,723.0,Haldimand County,Ontario
2014,"Haldimand County, Ontario",2011A00053528018,Row and apartment structures of three units and over,Three bedroom units,v3823279,83.3.4,784.0,Haldimand County,Ontario
2014,"Haldimand County, Ontario",2011A00053528018,Apartment structures of three units and over,One bedroom units,v3824083,83.1.2,630.0,Haldimand County,Ontario
2014,"Haldimand County, Ontario",2011A00053528018,Apartment structures of three units and over,Two bedroom units,v3824217,83.1.3,720.0,Haldimand County,Ontario
2014,"Haldimand County, Ontario",2011A00053528018,Apartment structures of three units and over,Three bedroom units,v3824351,83.1.4,778.0,Haldimand County,Ontario
2014,"Haldimand County, Ontario",2011A00053528018,Apartment structures of six units and over,One bedroom units,v3824687,83.4.2,667.0,Haldimand County,Ontario
2014,"Haldimand County, Ontario",2011A00053528018,Apartment structures of six units and over,Two bedroom units,v3824875,83.4.3,701.0,Haldimand County,Ontario
2014,"Hamilton, Ontario",2011S0503537,Row and apartment structures of three units and over,Bachelor units,v3822818,85.3.1,592.0,Hamilton,Ontario
2014,"Hamilton, Ontario",2011S0503537,Row and apartment structures of three units and over,One bedroom units,v3822952,85.3.2,792.0,Hamilton,Ontario
2014,"Hamilton, Ontario",2011S0503537,Row and apartment structures of three units and over,Two bedroom units,v3823086,85.3.3,963.0,Hamilton,Ontario
2014,"Hamilton, Ontario",2011S0503537,Row and apartment structures of three units and over,Three bedroom units,v3823220,85.3.4,1163.0,Hamilton,Ontario
2014,"Hamilton, Ontario",2011S0503537,Row structures of three units and over,One bedroom units,v3823488,85.2.2,786.0,Hamilton,Ontario
2014,"Hamilton, Ontario",2011S0503537,Row structures of three units and over,Two bedroom units,v3823622,85.2.3,1034.0,Hamilton,Ontario
2014,"Hamilton, Ontario",2011S0503537,Row structures of three units and over,Three bedroom units,v3823756,85.2.4,1152.0,Hamilton,Ontario
2014,"Hamilton, Ontario",2011S0503537,Apartment structures of three units and over,Bachelor units,v3823890,85.1.1,592.0,Hamilton,Ontario
2014,"Hamilton, Ontario",2011S0503537,Apartment structures of three units and over,One bedroom units,v3824024,85.1.2,792.0,Hamilton,Ontario
2014,"Hamilton, Ontario",2011S0503537,Apartment structures of three units and over,Two bedroom units,v3824158,85.1.3,959.0,Hamilton,Ontario
2014,"Hamilton, Ontario",2011S0503537,Apartment structures of three units and over,Three bedroom units,v3824292,85.1.4,1173.0,Hamilton,Ontario
2014,"Hamilton, Ontario",2011S0503537,Apartment structures of six units and over,Bachelor units,v3824426,85.4.1,603.0,Hamilton,Ontario
2014,"Hamilton, Ontario",2011S0503537,Apartment structures of six units and over,One bedroom units,v3824614,85.4.2,796.0,Hamilton,Ontario
2014,"Hamilton, Ontario",2011S0503537,Apartment structures of six units and over,Two bedroom units,v3824802,85.4.3,963.0,Hamilton,Ontario
2014,"Hamilton, Ontario",2011S0503537,Apartment structures of six units and over,Three bedroom units,v3824990,85.4.4,1180.0,Hamilton,Ontario
2014,"Hawkesbury, Ontario part, Ontario/Quebec",2011S050635502,Row and apartment structures of three units and over,Bachelor units,v3822902,86.3.1,571.0,Hawkesbury,"Ontario part, Ontario/Quebec"
2014,"Hawkesbury, Ontario part, Ontario/Quebec",2011S050635502,Row and apartment structures of three units and over,One bedroom units,v3823036,86.3.2,594.0,Hawkesbury,"Ontario part, Ontario/Quebec"
2014,"Hawkesbury, Ontario part, Ontario/Quebec",2011S050635502,Row and apartment structures of three units and over,Two bedroom units,v3823170,86.3.3,693.0,Hawkesbury,"Ontario part, Ontario/Quebec"
2014,"Hawkesbury, Ontario part, Ontario/Quebec",2011S050635502,Row and apartment structures of three units and over,Three bedroom units,v3823304,86.3.4,828.0,Hawkesbury,"Ontario part, Ontario/Quebec"
2014,"Hawkesbury, Ontario part, Ontario/Quebec",2011S050635502,Row structures of three units and over,Three bedroom units,v3823840,86.2.4,803.0,Hawkesbury,"Ontario part, Ontario/Quebec"
2014,"Hawkesbury, Ontario part, Ontario/Quebec",2011S050635502,Apartment structures of three units and over,Bachelor units,v3823974,86.1.1,571.0,Hawkesbury,"Ontario part, Ontario/Quebec"
2014,"Hawkesbury, Ontario part, Ontario/Quebec",2011S050635502,Apartment structures of three units and over,One bedroom units,v3824108,86.1.2,577.0,Hawkesbury,"Ontario part, Ontario/Quebec"
2014,"Hawkesbury, Ontario part, Ontario/Quebec",2011S050635502,Apartment structures of three units and over,Two bedroom units,v3824242,86.1.3,686.0,Hawkesbury,"Ontario part, Ontario/Quebec"
2014,"Hawkesbury, Ontario part, Ontario/Quebec",2011S050635502,Apartment structures of three units and over,Three bedroom units,v3824376,86.1.4,842.0,Hawkesbury,"Ontario part, Ontario/Quebec"
2014,"Hawkesbury, Ontario part, Ontario/Quebec",2011S050635502,Apartment structures of six units and over,One bedroom units,v3824744,86.4.2,614.0,Hawkesbury,"Ontario part, Ontario/Quebec"
2014,"Hawkesbury, Ontario part, Ontario/Quebec",2011S050635502,Apartment structures of six units and over,Two bedroom units,v3824932,86.4.3,699.0,Hawkesbury,"Ontario part, Ontario/Quebec"
2014,"Hawkesbury, Ontario part, Ontario/Quebec",2011S050635502,Apartment structures of six units and over,Three bedroom units,v3825120,86.4.4,813.0,Hawkesbury,"Ontario part, Ontario/Quebec"
